text,label,word_count
order id  10908 shipping details  ship name  reggiani caseifici ship address  strada provinciale 124 ship city  reggio emilia ship region  southern europe ship postal code  42100 ship country  italy customer details  customer id  reggc customer name  reggiani caseifici employee details  employee name  margaret peacock shipper details  shipper id  2 shipper name  united package order details  order date  2018-02-26 shipped date  2018-03-06 products  -------------------------------------------------------------------------------------------------- product  uncle bob s organic dried pears quantity  20 unit price  30 0 total  600 0 -------------------------------------------------------------------------------------------------- product  filo mix quantity  14 unit price  7 0 total  98 0 total price  total price  698 0,ShippingOrder,98
"invoice order id  10989 customer id  quede order date  2018-03-31 customer details  contact name  bernardo batista address  rua da panificadora, 12 city  rio de janeiro postal code  02389-673 country  brazil phone   21  555-4252 fax   21  555-4545 product details  product id product name quantity unit price 6 grandma s boysenberry spread 40 25 0 11 queso cabrales 15 21 0 41 jack s new england clam chowder 4 9 65 totalprice 1353 6 page 1",invoice,74
purchase orders order id order date customer name 10553 2017-05-30 pirkko koskitalo products product id  product  quantity  unit price  11 queso cabrales 15 21 16 pavlova 14 17 45 22 gustaf s knäckebröd 24 21 31 gorgonzola telino 30 12 5 35 steeleye stout 6 18 page 1,purchase Order,48
order id  10341 shipping details  ship name  simons bistro ship address  vinbæltet 34 ship city  kobenhavn ship region  northern europe ship postal code  1734 ship country  denmark customer details  customer id  simob customer name  simons bistro employee details  employee name  robert king shipper details  shipper id  3 shipper name  federal shipping order details  order date  2016-10-29 shipped date  2016-11-05 products  -------------------------------------------------------------------------------------------------- product  geitost quantity  8 unit price  2 0 total  16 0 -------------------------------------------------------------------------------------------------- product  raclette courdavault quantity  9 unit price  44 0 total  396 0 total price  total price  412 0,ShippingOrder,91
invoice order id  10361 customer id  quick order date  2016-11-22 customer details  contact name  horst kloss address  taucherstraße 10 city  cunewalde postal code  01307 country  germany phone  0372-035188 fax  none product details  product id product name quantity unit price 39 chartreuse verte 54 14 4 60 camembert pierrot 55 27 2 totalprice 2273 6 page 1,invoice,56
invoice order id  10996 customer id  quick order date  2018-04-02 customer details  contact name  horst kloss address  taucherstraße 10 city  cunewalde postal code  01307 country  germany phone  0372-035188 fax  none product details  product id product name quantity unit price 42 singaporean hokkien fried mee 40 14 0 totalprice 560 0 page 1,invoice,52
purchase orders order id order date customer name 10929 2018-03-05 peter franken products product id  product  quantity  unit price  21 sir rodney s scones 60 10 75 rhönbräu klosterbier 49 7 75 77 original frankfurter grüne soße 15 13 page 1,purchase Order,41
purchase orders order id order date customer name 10531 2017-05-08 yvonne moncada products product id  product  quantity  unit price  59 raclette courdavault 2 55 page 1,purchase Order,26
purchase orders order id order date customer name 10775 2017-12-12 liu wong products product id  product  quantity  unit price  10 ikura 6 31 67 laughing lumberjack lager 3 14 page 1,purchase Order,31
order id  10768 shipping details  ship name  around the horn ship address  brook farm stratford st. mary ship city  colchester ship region  british isles ship postal code  co7 6jx ship country  uk customer details  customer id  arout customer name  around the horn employee details  employee name  janet leverling shipper details  shipper id  2 shipper name  united package order details  order date  2017-12-08 shipped date  2017-12-15 products  -------------------------------------------------------------------------------------------------- product  gustaf s knäckebröd quantity  4 unit price  21 0 total  84 0 -------------------------------------------------------------------------------------------------- product  gorgonzola telino quantity  50 unit price  12 5 total  625 0 -------------------------------------------------------------------------------------------------- product  camembert pierrot quantity  15 unit price  34 0 total  510 0 -------------------------------------------------------------------------------------------------- product  flotemysost quantity  12 unit price  21 5 total  258 0 total price  total price  1477 0,ShippingOrder,124
purchase orders order id order date customer name 10610 2017-07-25 annette roulet products product id  product  quantity  unit price  36 inlagd sill 21 19 page 1,purchase Order,26
order id  10269 shipping details  ship name  white clover markets ship address  1029 - 12th ave. s. ship city  seattle ship region  north america ship postal code  98124 ship country  usa customer details  customer id  whitc customer name  white clover markets employee details  employee name  steven buchanan shipper details  shipper id  1 shipper name  speedy express order details  order date  2016-07-31 shipped date  2016-08-09 products  -------------------------------------------------------------------------------------------------- product  geitost quantity  60 unit price  2 0 total  120 0 -------------------------------------------------------------------------------------------------- product  mozzarella di giovanni quantity  20 unit price  27 8 total  556 0 total price  total price  676 0,ShippingOrder,97
